,adapter,advertised,affordable,air,amazing,amazon,antenna,apple,audio,awesome,backup,bad,bag,bang,basic,batteries,battery,beat,best,better,big,bit,black,bluetooth,bought,box,brand,buck,built,buy,cable,cables,camera,canon,car,card,case,charge,charger,charging,charm,cheap,choice,class,clear,comfortable,compact,computer,connection,convenient,cool,cooler,cord,cost,cover,customer,deal,decent,described,design,device,devices,did,didn,digital,disappointed,does,doesn,don,drive,drives,durable,dvd,ear,easy,effective,exactly,excellent,expected,expensive,external,extra,failed,fan,fantastic,far,fast,features,filter,finally,fine,fit,fits,flash,functional,galaxy,garmin,gb,gets,gift,good,got,gps,great,handy,happy,hard,hd,hdmi,headphones,headset,heavy,high,highly,home,hub,impressed,inch,inexpensive,install,ipad,iphone,ipod,issues,item,job,junk,just,keyboard,kindle,kit,laptop,large,lens,life,light,like,little,logitech,long,look,looking,looks,lot,lots,love,low,mac,macbook,make,makes,media,memory,micro,mini,mm,modem,money,monitor,months,mount,mouse,mp,music,need,needed,needs,new,nexus,nice,nikon,ok,okay,old,outstanding,pay,pc,perfect,perfectly,performance,phone,picture,piece,play,player,pleased,plug,poor,port,portable,power,pretty,price,pro,problem,problems,product,protection,protector,ps,purchase,quality,quick,quiet,quite,radio,range,read,real,really,recommend,recommended,reliable,remote,replacement,review,right,roku,router,samsung,sandisk,say,says,screen,sd,seagate,second,service,set,setup,short,signal,simple,simply,size,slow,small,smart,software,solid,solution,sony,sound,space,speaker,speakers,speed,ssd,stand,stars,storage,streaming,strong,sturdy,stylus,super,support,supposed,sure,switch,tablet,tb,terrible,thing,time,tiny,touch,travel,tripod,tv,unit,update,upgrade,usb,use,used,useful,using,value,ve,video,wall,want,wanted,way,wd,wifi,windows,wireless,wish,wonderful,work,worked,working,works,worth,wow,wrong,year,years
706,0,2,1,0,2,0,0,3,0,6,0,0,0,4,0,0,0,0,13,6,9,1,1,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,1,4,1,3,70,5,0,0,0,4,0,0,11,3,1,0,2,2,0,0,11,35,0,0,1,1,0,0,1,0,0,0,17,1,0,31,2,0,59,0,5,20,2,0,0,0,1,5,0,0,0,0,5,0,3,0,0,0,1,1,1,0,4,0,0,0,12,1,0,6,0,7,3,0,0,0,1,0,2,1,10,0,11,33,1,3,0,0,0,5,0,0,2,0,2,0,0,0,0,1,0,0,8,0,10,0,3,0,6,1,1,2,3,0,27,0,0,0,2,0,0,2,0,0,0,1,2,10,29,1,2,5,0,0,5,1,3,1,1,0,0,0,1,1,2,0,0,1,0,4,2,1,0,0,0,0,1,0,0,0,15,0,0,0,1,0,0,1,0,2,3,0,0,0,6,0,0,0,5,0,0,24,22,0,1,6,0,0,0,0,2,0,0,2,0,0,1,0,5,5,0,0,0,0,0,0,2,16,0,2,4,0,2,4,1,0,0,2,0,3,1,0,3,0,1,2,5,4,4,17,3,7,1,3,1
707,0,2,0,0,0,1,0,0,0,2,0,5,0,0,0,0,1,0,4,5,3,1,0,0,2,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,3,0,0,0,0,0,0,1,5,2,2,0,0,0,0,0,0,0,1,0,0,0,5,12,3,0,2,0,0,0,0,0,16,3,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,5,3,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,12,20,6,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,3,7,0,0,0,7,0,0,0,0,6,0,0,0,0,0,2,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,0,1,0,4,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,13,4,0,0,0,0
708,1,1,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,5,47,2,0,0,0,0,1,3,3,3,0,1,2,0,0,0,0,0,0,1,0,0,22,1,0,2,1,1,0,0,0,1,1,1,0,0,4,0,2,0,0,0,0,0,0,0,3,3,4,0,0,3,0,0,0,0,0,0,0,0,2,1,1,0,0,4,0,0,0,1,13,0,0,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,35,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,3,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,4,0,1,0,0,1,0,0,9,5,1,0,0,0,0,0,0,0,1,0,0,4,1,3,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,22,1,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,31,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,3,1,32,0,0,0,0,0
709,1,0,1,0,4,0,0,0,0,8,0,3,0,4,0,0,2,1,16,7,1,0,0,0,3,0,1,4,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,3,0,0,1,0,1,3,0,1,0,0,0,1,1,0,0,3,2,1,44,2,1,0,0,10,0,1,16,3,0,0,0,1,0,1,10,80,0,0,0,1,3,0,1,0,0,0,23,0,0,22,1,0,65,0,1,6,1,0,0,0,0,6,2,0,0,0,8,0,7,0,0,0,5,0,1,0,8,0,0,0,13,0,0,4,1,7,3,0,1,0,0,0,1,0,10,1,8,17,3,3,0,1,0,2,2,0,1,0,4,0,0,0,0,4,3,1,9,0,4,0,1,0,6,0,0,7,3,3,22,0,0,0,0,0,1,0,1,0,0,1,2,19,21,1,3,9,0,0,1,2,5,2,1,0,0,1,3,0,1,1,0,6,0,2,1,3,0,0,2,35,0,1,0,0,0,2,1,0,2,1,0,1,0,1,2,0,0,0,12,0,0,0,2,0,0,15,76,0,1,0,0,2,0,0,7,2,0,1,1,0,2,0,2,5,0,0,0,0,0,0,5,17,0,3,0,0,4,3,2,0,0,2,0,5,0,0,5,0,0,0,4,3,2,21,1,8,0,1,1
710,0,0,0,0,2,0,0,0,0,4,0,2,0,0,0,0,0,0,3,0,1,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,2,0,0,4,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,3,1,1,8,1,0,0,1,1,0,1,5,16,0,0,0,2,1,0,0,0,0,0,24,0,0,23,1,0,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5,1,1,1,4,0,0,0,0,1,0,0,0,6,0,0,0,1,0,2,1,0,12,1,1,0,1,0,0,32,0,0,0,0,2,0,2,0,0,0,0,4,0,0,0,0,8,0,1,0,0,0,0,6,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,5,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,7,0,0,0,0,0,0,0,0,1,0,0,2,1,6,1,25,0,1,2,1,1
711,63,21,1,0,3,84,0,0,0,10,0,1,0,0,1,0,5,2,12,14,1,5,2,1,14,3,1,0,0,28,3,0,0,0,0,0,1,73,394,120,3,3,1,0,0,1,14,4,1,10,3,0,7,6,0,0,3,1,8,4,14,7,9,4,0,2,57,6,13,1,0,0,0,0,12,0,4,16,9,11,0,8,1,0,7,7,203,0,0,0,27,3,0,0,2,0,0,0,4,7,98,6,0,229,9,8,3,51,0,0,2,2,6,1,1,0,1,1,1,0,3,1,0,1,15,31,1,17,3,348,0,0,0,0,2,3,26,24,0,2,0,2,0,3,0,37,1,0,0,3,6,0,0,1,0,0,0,18,0,3,0,0,0,0,26,18,2,7,0,34,0,10,2,1,0,6,1,22,3,2,4,0,1,0,0,1,25,2,0,3,69,6,21,0,0,2,39,0,1,0,18,7,35,0,3,0,0,3,1,29,3,1,1,1,3,3,0,0,0,1,0,4,7,0,0,0,2,0,1,0,0,0,6,2,1,4,7,2,0,4,1,0,0,1,0,0,8,0,0,7,0,0,1,2,0,13,0,7,6,0,2,0,0,6,13,1,0,1,0,1,9,2,1,16,12,1,4,1,2,2,0,8,4,2,9,0,0,0,0,9,3,22,6,4,244,29,4,2,0,0
712,0,2,0,1,12,0,0,2,8,11,0,3,1,0,0,0,0,1,32,7,0,1,0,0,2,0,0,1,2,3,0,0,75,0,0,0,0,0,0,0,0,1,3,0,12,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1,0,2,1,1,5,6,0,1,0,0,0,0,0,15,0,0,18,1,0,1,2,0,0,5,6,1,7,0,2,1,0,1,0,1,0,0,0,1,1,53,0,0,141,0,2,0,32,0,0,0,0,12,1,1,0,0,0,0,5,0,0,0,2,1,2,1,6,0,0,0,0,0,1,0,2,7,5,32,0,2,0,0,0,0,13,2,21,1,0,4,0,0,0,4,0,0,4,1,1,0,0,0,0,1,1,1,0,0,19,0,0,0,1,2,1,3,13,5,1,0,19,1,2,0,2,2,3,0,0,0,4,9,20,1,1,11,0,0,0,2,57,0,0,2,0,0,0,1,5,1,2,1,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,1,7,1,0,2,2,0,1,0,0,11,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,3,4,0,1,0,0,0,3,1,2,0,0,0,0,1,0,0,4,0,9,5,0,1,7,4,26,0,2,0,2,0,0,7,0,0,0,4,0,5,47,5,2,2,0,1
713,0,4,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,3,0,1,0,1,0,1,0,2,1,0,3,0,0,2,1,0,62,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,1,1,6,0,0,0,1,1,0,4,7,46,0,0,0,3,0,0,6,0,0,0,9,1,0,31,0,0,51,0,0,0,4,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,3,1,1,0,4,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,17,0,0,0,0,2,0,1,0,0,0,0,2,1,0,2,0,3,5,1,1,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,6,0,0,0,1,5,1,0,0,0,0,3,0,1,0,1,13,0,1,0,0,0,0,0,2,1,0,0,11,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,11,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,1,4,0,0,0,0,0,0,0,0,0,1,2,2,0,17,1,0,0,0,1
714,28,2,0,1,13,1,11,1,0,9,0,0,0,0,0,0,0,1,11,10,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,4,5,1,0,0,0,1,4,5,0,0,0,0,1,0,0,0,1,1,1,5,0,5,6,0,1,7,3,4,0,0,0,0,0,11,6,3,12,8,0,1,0,0,0,1,4,1,0,0,2,2,0,0,0,0,0,0,0,1,1,23,2,0,87,2,3,0,0,0,0,0,0,8,1,4,0,1,0,1,7,0,0,0,4,3,1,0,4,0,0,0,3,0,0,0,0,7,4,0,6,2,0,2,0,0,5,3,2,5,1,0,0,0,0,1,0,2,3,0,3,0,0,0,0,5,0,2,0,0,4,0,2,1,1,0,0,4,7,7,4,0,0,0,1,0,0,2,3,0,0,11,0,17,0,5,0,21,0,0,0,1,2,1,0,0,0,25,2,2,5,0,1,2,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,4,0,24,2,1,1,1,1,0,1,4,2,0,1,0,0,0,1,0,0,3,0,0,7,0,0,1,2,1,1,0,1,0,1,10,2,0,0,1,0,0,1,1,1,17,3,4,1,1,4,4,0,0,0,2,1,0,25,7,26,1,0,19,11,4,74,3,3,1,0,0
715,0,2,1,0,3,5,0,0,2,0,0,0,0,0,4,0,0,2,1,2,1,1,0,0,1,0,1,0,0,4,11,2,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,1,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,1,0,0,0,1,7,0,1,0,1,0,0,0,2,0,56,0,0,42,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,7,0,8,0,0,0,0,2,0,1,0,6,1,0,0,1,0,1,2,1,4,2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,1,0,0,6,0,1,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,10,0,0,0,0,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,0,0,9,0,37,7,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,0,1,0,0
716,0,6,1,0,6,0,0,0,0,19,0,2,0,0,1,0,1,0,32,14,1,1,1,0,6,1,0,0,3,6,0,0,1,0,0,0,337,0,1,0,0,6,3,0,0,3,3,0,0,1,3,0,0,2,52,7,1,5,1,13,2,0,0,4,0,2,13,7,2,0,0,7,0,0,5,1,9,33,8,1,0,0,0,0,3,1,2,3,0,2,3,49,24,0,13,0,0,0,2,1,91,2,0,210,4,1,1,0,0,0,0,0,7,2,0,0,1,0,4,0,0,0,0,0,3,7,0,16,0,0,0,0,0,0,0,5,13,5,0,0,4,14,13,0,0,30,3,0,0,2,3,0,0,0,0,0,0,14,0,1,0,0,0,0,4,2,7,10,132,74,0,6,4,2,2,0,0,82,14,0,0,1,0,0,0,2,0,1,0,0,0,8,44,0,1,0,27,18,2,0,0,30,0,0,4,0,0,0,2,8,3,1,0,0,2,1,4,0,0,0,0,0,1,5,0,0,0,8,0,0,0,0,3,0,1,0,2,1,0,8,0,0,1,0,0,0,0,0,13,4,0,0,5,12,2,3,0,0,5,0,23,0,1,4,1,0,1,0,0,0,0,3,0,0,15,4,8,2,11,5,0,0,2,8,3,0,0,0,2,0,2,2,1,0,44,1,1,1,0,1
717,0,3,0,0,6,1,0,0,1,7,0,6,0,1,0,0,0,0,10,6,6,2,0,0,4,2,0,1,0,2,0,0,57,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,3,0,0,3,0,3,1,1,0,1,1,1,1,1,0,2,9,0,5,0,0,1,0,0,29,0,1,9,2,2,0,0,0,1,8,5,2,3,0,3,0,0,1,0,1,0,0,1,0,1,22,2,0,63,0,3,2,7,0,0,0,1,1,0,8,0,0,0,0,0,0,1,0,3,2,2,0,3,0,2,0,0,0,0,0,0,9,6,0,2,0,1,0,0,0,14,1,2,0,0,1,0,0,0,0,0,0,3,5,3,0,0,0,0,3,0,5,1,0,9,0,3,0,0,0,2,0,9,1,2,0,3,0,0,0,0,0,5,0,0,0,5,4,2,2,1,23,0,0,0,0,12,0,0,1,0,5,0,0,2,1,0,3,1,0,1,3,0,0,0,0,2,0,0,0,0,3,7,10,14,3,3,5,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,2,3,0,1,0,0,0,1,0,5,0,1,0,0,0,0,1,0,0,7,2,0,2,3,0,19,0,1,1,2,0,5,0,7,1,3,3,3,2,22,3,5,0,0,1
718,0,2,0,0,19,3,2,3,0,35,0,2,0,1,1,0,0,0,80,19,2,4,2,0,7,4,1,1,0,15,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,10,0,1,0,0,1,0,7,0,7,0,1,5,4,4,6,0,3,2,4,9,1,0,0,0,0,41,0,2,46,3,1,1,1,1,0,7,26,32,18,0,8,6,1,0,0,1,0,0,0,2,0,90,1,0,190,0,7,1,1,0,0,0,2,6,2,13,0,5,0,0,4,0,0,0,15,2,5,3,10,0,0,0,0,3,0,0,1,9,7,0,5,0,6,3,3,7,13,0,0,1,1,3,0,0,0,0,0,2,9,0,9,0,0,0,0,8,3,5,5,0,22,0,3,1,3,4,0,0,12,2,19,0,0,0,0,0,0,0,5,0,0,4,5,10,0,2,7,24,0,0,0,1,8,1,0,1,0,63,2,0,11,3,2,13,0,3,6,1,2,301,1,0,3,1,0,0,0,2,6,20,28,1,18,2,4,0,4,0,0,3,20,0,0,0,0,0,0,29,0,1,2,1,2,12,0,0,6,12,0,2,1,0,0,8,6,3,0,1,0,0,2,4,4,10,3,8,12,1,4,0,19,0,1,0,1,4,0,17,1,47,0,2,8,5,7,51,19,12,2,4,2
719,0,4,0,0,2,0,0,1,0,3,0,0,0,0,1,0,0,0,10,5,0,1,1,0,2,0,0,0,0,4,0,0,0,0,0,0,69,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,32,2,1,3,0,5,0,0,2,1,0,0,8,4,2,0,0,4,0,0,2,0,3,9,3,1,0,0,0,0,2,2,0,0,0,0,0,11,11,0,0,0,0,0,0,2,34,0,0,70,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,49,0,0,0,2,0,0,9,0,0,0,0,0,0,0,1,8,3,0,2,2,5,5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,15,0,21,0,4,2,0,0,0,0,13,6,0,0,0,0,0,0,0,0,2,0,0,0,3,26,0,0,0,19,9,0,0,1,8,0,0,1,0,0,0,2,2,0,0,0,0,0,1,4,0,0,0,0,1,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,2,0,0,4,3,0,0,8,1,0,0,0,3,1,0,0,0,0,0,2,7,0,0,13,3,2,2,2,0
720,3,4,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,32,0,0,0,0,3,4,0,0,0,0,5,0,0,3,1,0,0,0,0,8,0,1,3,3,5,2,0,2,0,0,13,1,2,1,1,0,0,0,6,2,2,5,3,1,1,0,0,0,2,4,26,1,0,1,3,1,1,0,1,0,0,2,1,0,22,0,0,48,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,1,5,1,4,0,0,0,1,1,0,0,0,6,6,0,0,0,0,1,0,0,7,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,6,0,3,0,0,0,0,1,4,1,0,0,1,1,0,0,1,0,2,2,1,1,0,6,0,1,1,16,0,0,0,0,3,1,0,1,0,0,2,0,3,0,0,1,0,1,2,1,0,0,0,0,0,2,0,9,0,1,8,0,0,1,0,0,0,1,1,4,0,0,3,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,2,0,2,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,27,6,1,1,0,4,0,0,0,1,3,0,0,0,1,0,0,0,5,2,5,64,0,0,1,0,0
721,3,6,0,0,7,0,0,2,0,5,0,3,0,0,0,0,0,0,9,3,2,2,0,0,4,3,1,0,1,1,5,1,0,0,0,0,0,3,0,2,7,5,1,0,0,0,7,4,0,0,3,0,3,3,0,12,0,3,4,3,11,11,1,4,0,1,19,8,1,2,14,0,0,0,1,2,2,21,4,0,3,2,3,0,6,11,12,0,0,1,10,2,0,1,0,0,0,0,0,0,43,0,0,121,1,4,8,0,0,0,0,0,5,3,0,112,0,0,1,2,1,3,0,4,2,5,2,14,0,0,0,3,1,0,0,5,12,11,1,2,1,6,2,2,0,7,2,10,3,0,0,0,0,0,4,0,0,1,0,2,0,1,0,0,3,5,2,5,0,25,0,5,0,1,2,0,3,8,8,5,0,0,0,0,0,1,1,0,28,2,15,3,9,5,3,9,52,0,0,0,1,12,2,0,0,0,1,0,0,6,4,4,1,0,4,0,1,0,0,0,0,1,2,0,0,0,2,10,0,0,6,0,2,2,1,0,2,0,0,6,1,0,0,0,0,0,9,0,1,1,0,0,0,1,0,0,3,1,2,1,2,0,0,1,7,0,0,2,0,0,6,7,0,120,3,2,3,0,5,5,0,0,2,1,4,1,0,5,1,4,3,20,9,4,123,3,0,0,1,0
722,0,2,0,0,1,4,0,0,1,13,0,2,0,0,2,0,0,1,13,5,0,5,7,0,7,2,0,0,1,4,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,4,0,3,0,0,0,0,2,3,2,0,0,8,0,2,1,0,0,14,1,2,1,0,0,14,0,18,0,0,28,7,0,0,0,2,0,7,21,6,14,0,0,9,1,0,0,0,0,0,0,0,6,64,2,0,126,0,7,0,2,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,1,5,3,6,0,0,0,0,0,0,1,2,4,3,0,0,1,1,1,2,2,16,0,0,0,1,0,5,0,0,0,0,0,4,0,6,0,0,0,2,5,2,5,0,0,28,0,4,3,1,3,0,1,5,1,3,0,4,1,5,129,6,0,2,0,0,0,5,31,0,3,4,29,0,0,1,1,14,5,0,2,0,1,0,1,3,0,0,3,3,1,5,1,1,0,2,0,0,0,0,1,0,2,2,8,7,1,0,3,2,0,8,1,2,2,4,0,52,1,0,0,0,0,0,0,1,0,16,3,0,0,2,2,0,0,0,0,0,1,1,1,0,0,0,0,3,7,4,2,0,9,5,0,0,8,4,1,0,1,3,3,0,7,0,2,2,3,3,3,4,31,2,0,1,1,2
723,0,1,1,0,0,5,0,0,1,7,0,1,0,0,0,0,0,0,7,5,1,0,3,0,3,1,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,2,0,0,0,0,0,1,2,0,0,7,0,2,0,0,1,5,0,1,0,0,0,7,0,5,1,2,10,2,0,0,0,1,1,4,4,1,4,0,1,4,0,0,0,0,0,0,0,0,2,37,1,0,70,0,1,1,3,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,2,1,2,1,2,0,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2,0,13,0,2,2,0,0,0,0,1,1,1,0,4,1,1,70,1,0,0,0,0,2,2,22,0,0,2,14,0,0,0,1,10,2,0,3,0,1,1,1,0,2,1,1,2,0,0,1,4,0,0,0,1,1,0,0,0,1,0,2,3,0,0,3,0,1,8,2,2,1,2,0,26,0,0,0,0,0,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,4,5,0,2,0,1,2,0,0,9,1,3,0,1,1,1,0,10,0,1,2,3,3,0,0,18,2,0,1,1,1
724,0,2,0,0,2,1,0,0,3,11,0,0,0,0,0,0,0,1,19,3,0,1,1,0,1,0,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,4,1,2,4,0,0,2,0,0,0,1,0,2,0,0,0,0,0,47,1,3,21,1,5,0,0,0,0,3,3,1,0,0,0,0,10,3,0,0,0,0,0,0,0,37,1,0,87,1,1,1,0,0,0,0,2,4,0,1,0,1,0,1,8,0,0,0,0,2,1,0,8,0,0,0,0,0,0,1,0,2,3,0,2,1,0,2,1,1,2,1,0,0,3,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,1,0,17,0,0,0,0,4,0,0,17,4,0,0,0,0,0,0,2,5,0,0,0,1,0,22,1,0,0,33,0,0,0,1,28,7,0,0,0,2,0,0,3,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,6,2,0,0,1,1,0,11,0,2,0,0,6,6,0,0,0,6,0,0,0,1,0,3,0,0,2,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,25,2,1,0,10,2,1,0,0,0,3,0,0,0,0,0,1,24,2,0,13,2,3,0,0,1
725,0,3,2,0,7,0,0,0,0,29,3,3,0,0,1,0,0,2,39,4,10,5,0,0,4,0,2,2,7,11,0,0,0,0,3,1,2,0,0,0,0,15,1,0,0,0,32,3,0,18,19,0,0,0,1,0,6,6,2,56,12,1,3,1,21,0,10,4,7,186,19,48,0,0,13,0,6,41,13,1,0,0,3,0,6,6,16,1,0,7,6,12,10,105,5,0,0,53,4,0,86,3,0,191,7,2,4,0,0,0,0,3,6,4,2,0,0,0,3,0,0,0,0,3,3,8,1,14,0,0,0,1,3,0,1,5,13,52,0,6,2,10,15,1,6,47,2,3,0,0,0,1,16,0,1,0,0,5,0,6,0,0,0,1,9,5,3,4,0,80,0,4,0,0,1,1,0,72,4,6,0,3,2,0,0,0,2,2,4,6,1,10,46,0,2,4,30,0,0,0,5,24,5,0,2,0,0,0,2,15,1,7,13,0,2,2,6,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,6,1,39,47,166,0,0,31,1,0,0,4,0,0,12,0,0,15,22,0,6,40,0,18,0,1,2,0,0,0,0,14,9,43,0,3,0,0,3,0,0,131,9,1,7,0,10,7,0,0,4,2,9,0,0,3,0,2,3,13,6,3,76,4,5,1,1,1
726,0,0,2,0,3,0,0,0,0,7,15,0,0,1,0,19,103,2,3,10,0,2,0,0,1,0,5,1,0,5,0,0,7,49,0,0,1,7,0,1,2,10,1,0,0,0,0,0,0,0,1,0,0,4,0,0,4,0,1,0,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,1,0,12,4,0,0,8,0,0,1,10,0,0,0,0,6,3,2,0,0,0,0,0,0,0,60,1,0,81,0,4,0,0,0,0,0,0,4,2,1,0,0,0,1,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,6,0,13,1,0,8,0,0,1,2,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,3,0,6,0,3,1,0,0,0,0,6,1,1,0,0,0,0,0,1,0,0,0,0,3,0,20,0,0,2,10,0,0,0,1,3,0,0,2,0,0,0,1,1,1,1,0,0,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,7,3,3,50,1,1,1,1,0
